Temp_0.0	B_0.0	Temp_0.05	B_0.05	Temp_0.1	B_0.1	Temp_0.15	B_0.15	Temp_0.2	B_0.2	Temp_0.25	B_0.25	Temp_0.3	B_0.3	Temp_0.35	B_0.35	Temp_0.4	B_0.4	Temp_0.45	B_0.45	Temp_0.5	B_0.5	Temp_0.55	B_0.55	Temp_0.6	B_0.6	Temp_0.65	B_0.65	Temp_0.7	B_0.7	Temp_0.75	B_0.75	Temp_0.8	B_0.8	Temp_0.85	B_0.85	Temp_0.9	B_0.9	Temp_0.95	B_0.95	Temp_1.0	B_1.0	Temp_1.05	B_1.05	Temp_1.1	B_1.1	Temp_1.15	B_1.15
0.2120408163265306	0.11764705595891067	0.2120408163265306	0.11764705882352944	0.2120408163265306	0.11764705723206437	0.2120408163265306	0.11764705755035554	0.2120408163265306	0.1176470467290397	0.2120408163265306	0.1176470575503551	0.2120408163265306	0.11764700759128244	0.2120408163265306	0.11764698532472295	0.2120408163265306	0.11764675056127338	0.2120408163265306	0.11764624281215663	0.2120408163265306	0.11764507091037302	0.2120408163265306	0.11764070320533337	0.2120408163265306	0.11762874602111928	0.2120408163265306	0.11759320709554233	0.2120408163265306	0.11748014147779484	0.2120408163265306	0.11689411902279545	0.2120408163265306	0.10886648221177797	0.2120408163265306	0.09243373856941395	0.2120408163265306	0.10573037832598364	0.2120408163265306	0.10873569226166346	0.2120408163265306	0.10865838137529715	0.2120408163265306	0.1086989234644592	0.2120408163265306	0.1073864991028265	0.2120408163265306	0.10863923179115653
0.23224489795918368	0.11764705882352944	0.23224489795918368	0.11764704386477398	0.23224489795918368	0.11764702095364499	0.23224489795918368	0.11764702795370119	0.23224489795918368	0.11764701522669685	0.23224489795918368	0.11764695257023883	0.23224489795918368	0.11764689217801305	0.23224489795918368	0.11764665066393643	0.23224489795918368	0.11764599849399127	0.23224489795918368	0.11764469512533493	0.23224489795918368	0.11764109308716653	0.23224489795918368	0.11763222936274509	0.23224489795918368	0.11760928807512472	0.23224489795918368	0.1175445830355416	0.23224489795918368	0.11729722172183343	0.23224489795918368	0.11589890517685253	0.23224489795918368	0.10031700888691708	0.23224489795918368	0.09621771167392335	0.23224489795918368	0.10638615251536965	0.23224489795918368	0.10851396374438615	0.23224489795918368	0.10868870541729192	0.23224489795918368	0.10825870921749225	0.23224489795918368	0.10742068457964238	0.23224489795918368	0.10874090944179227
0.2524489795918367	0.11764699868405493	0.2524489795918367	0.11764701681748224	0.2524489795918367	0.11764703177212388	0.2524489795918367	0.11764698500666526	0.2524489795918367	0.11764694048881841	0.2524489795918367	0.11764689281352914	0.2524489795918367	0.11764667222042469	0.2524489795918367	0.1176461316560583	0.2524489795918367	0.11764439538622029	0.2524489795918367	0.11764156948724713	0.2524489795918367	0.11763488343422357	0.2524489795918367	0.11761813873006655	0.2524489795918367	0.11757766531998781	0.2524489795918367	0.11744642414801554	0.2524489795918367	0.11690141004400678	0.2524489795918367	0.11251011930572807	0.2524489795918367	0.09358927367487724	0.2524489795918367	0.10000046265115059	0.2524489795918367	0.10691095620443702	0.2524489795918367	0.1083754001054974	0.2524489795918367	0.10849854474770892	0.2524489795918367	0.10861214969597055	0.2524489795918367	0.10751938629753355	0.2524489795918367	0.10840340837501738
0.2726530612244898	0.11764695002665759	0.2726530612244898	0.11764679594522653	0.2726530612244898	0.11764681975642355	0.2726530612244898	0.11764679277084489	0.2726530612244898	0.11764666397925527	0.2726530612244898	0.11764631217009958	0.2726530612244898	0.11764577827133837	0.2726530612244898	0.11764467440600368	0.2726530612244898	0.11764238350690126	0.2726530612244898	0.1176370307037431	0.2726530612244898	0.11762344275698466	0.2726530612244898	0.11759332255482946	0.2726530612244898	0.11751755168380829	0.2726530612244898	0.11725897300899002	0.2726530612244898	0.11607398206929531	0.2726530612244898	0.10678231444425279	0.2726530612244898	0.0904206398625107	0.2726530612244898	0.10203209335465824	0.2726530612244898	0.10699810668119858	0.2726530612244898	0.1082185214950726	0.2726530612244898	0.10821870299183123	0.2726530612244898	0.10825333949140237	0.2726530612244898	0.10772965732103934	0.2726530612244898	0.10803859798369375
0.29285714285714287	0.11764649027129137	0.29285714285714287	0.11764656229685944	0.29285714285714287	0.11764650436409596	0.29285714285714287	0.11764636159196629	0.29285714285714287	0.11764606831173174	0.29285714285714287	0.11764576609135236	0.29285714285714287	0.11764426196647437	0.29285714285714287	0.11764264414341274	0.29285714285714287	0.11763716417998282	0.29285714285714287	0.1176285320853887	0.29285714285714287	0.11760799367244346	0.29285714285714287	0.11755388088555574	0.29285714285714287	0.1174247248226753	0.29285714285714287	0.11683540773628431	0.29285714285714287	0.11436432391246232	0.29285714285714287	0.0986731383089059	0.29285714285714287	0.09335635563474454	0.29285714285714287	0.10341250235215649	0.29285714285714287	0.10740491080583137	0.29285714285714287	0.10810556348857181	0.29285714285714287	0.1083031090923472	0.29285714285714287	0.10818551519940389	0.29285714285714287	0.10789213194530234	0.29285714285714287	0.10778012083050081
0.3130612244897959	0.1176458482852677	0.3130612244897959	0.11764583627145375	0.3130612244897959	0.11764553191295757	0.3130612244897959	0.11764536067984355	0.3130612244897959	0.11764510686361074	0.3130612244897959	0.11764372241356069	0.3130612244897959	0.11764200619299059	0.3130612244897959	0.11763833632805487	0.3130612244897959	0.11763045462012378	0.3130612244897959	0.1176151713605118	0.3130612244897959	0.11757900128019294	0.3130612244897959	0.11749393696572019	0.3130612244897959	0.11727221747708594	0.3130612244897959	0.11640835231946511	0.3130612244897959	0.10855538944301846	0.3130612244897959	0.09211132337446792	0.3130612244897959	0.09660694165592076	0.3130612244897959	0.10463664167994069	0.3130612244897959	0.10732323066152272	0.3130612244897959	0.10795145947105356	0.3130612244897959	0.10813271033868999	0.3130612244897959	0.10816002488080578	0.3130612244897959	0.10779907322179205	0.3130612244897959	0.10762648123155205
0.333265306122449	0.1176444616096336	0.333265306122449	0.11764453432936828	0.333265306122449	0.11764421244420598	0.333265306122449	0.11764338469825641	0.333265306122449	0.11764252322307622	0.333265306122449	0.11764066508766202	0.333265306122449	0.11763669391606424	0.333265306122449	0.11763070793327324	0.333265306122449	0.11761838354659326	0.333265306122449	0.11759464385480634	0.333265306122449	0.1175219796660597	0.333265306122449	0.11739035090379868	0.333265306122449	0.11700077280710663	0.333265306122449	0.11536698798016753	0.333265306122449	0.10609081370860585	0.333265306122449	0.09176344638100231	0.333265306122449	0.09947443355652308	0.333265306122449	0.10543629559947465	0.333265306122449	0.10756227768109361	0.333265306122449	0.10798080335763216	0.333265306122449	0.10794657094383353	0.333265306122449	0.10827596620108948	0.333265306122449	0.1078884010186748	0.333265306122449	0.10760734687827966
0.35346938775510206	0.11764151524905542	0.35346938775510206	0.11764111717660308	0.35346938775510206	0.1176409652536311	0.35346938775510206	0.11764004379561177	0.35346938775510206	0.11763829640388446	0.35346938775510206	0.11763573792865478	0.35346938775510206	0.11763048172293822	0.35346938775510206	0.11762020695164077	0.35346938775510206	0.1175982651995654	0.35346938775510206	0.11755809144728624	0.35346938775510206	0.11746457631932139	0.35346938775510206	0.11721052469862203	0.35346938775510206	0.11651868128192466	0.35346938775510206	0.11208322719108832	0.35346938775510206	0.09618989435174163	0.35346938775510206	0.09164883629172549	0.35346938775510206	0.1011824512110262	0.35346938775510206	0.1053517422714686	0.35346938775510206	0.10740047902922534	0.35346938775510206	0.10792417454721148	0.35346938775510206	0.10766334111697684	0.35346938775510206	0.1075777824001769	0.35346938775510206	0.10765736178397634	0.35346938775510206	0.10702275880185885
0.3736734693877551	0.1176373986886603	0.3736734693877551	0.117636522932138	0.3736734693877551	0.11763510746099515	0.3736734693877551	0.11763408729007718	0.3736734693877551	0.11763140742760914	0.3736734693877551	0.11762635249680065	0.3736734693877551	0.11761859615652093	0.3736734693877551	0.11760390202323279	0.3736734693877551	0.117573892138775	0.3736734693877551	0.1175084137577258	0.3736734693877551	0.11736237993123722	0.3736734693877551	0.11699403395476382	0.3736734693877551	0.11572227148294323	0.3736734693877551	0.10693753969834552	0.3736734693877551	0.09014366730527268	0.3736734693877551	0.09368854718732456	0.3736734693877551	0.10241156374933824	0.3736734693877551	0.10563708158742069	0.3736734693877551	0.1069704052681466	0.3736734693877551	0.10720606418062328	0.3736734693877551	0.10744477658938456	0.3736734693877551	0.10753506462161588	0.3736734693877551	0.10732073043878398	0.3736734693877551	0.10714329156588642
0.39387755102040817	0.11762916893024489	0.39387755102040817	0.11762861589345353	0.39387755102040817	0.1176268542847978	0.39387755102040817	0.11762509803998067	0.39387755102040817	0.11762006672977621	0.39387755102040817	0.11761480604027408	0.39387755102040817	0.11760088574694927	0.39387755102040817	0.11757564437027601	0.39387755102040817	0.11753410605555792	0.39387755102040817	0.11742029099565798	0.39387755102040817	0.11720613458736928	0.39387755102040817	0.11660966975772558	0.39387755102040817	0.11242642714369311	0.39387755102040817	0.10241680316925572	0.39387755102040817	0.08807052250947367	0.39387755102040817	0.09680326873342393	0.39387755102040817	0.10321667631973563	0.39387755102040817	0.10597328788137372	0.39387755102040817	0.10677364168267134	0.39387755102040817	0.10724166767691734	0.39387755102040817	0.10710625082773417	0.39387755102040817	0.10749931250682376	0.39387755102040817	0.10717640221252966	0.39387755102040817	0.10753111318709274
0.41408163265306125	0.11761724592684797	0.41408163265306125	0.11761589707774367	0.41408163265306125	0.11761376095480969	0.41408163265306125	0.1176088590270653	0.41408163265306125	0.11760388472911698	0.41408163265306125	0.11759183909901916	0.41408163265306125	0.11757154224822852	0.41408163265306125	0.11753674414269366	0.41408163265306125	0.11746782309446302	0.41408163265306125	0.1173258324719717	0.41408163265306125	0.11698445008797531	0.41408163265306125	0.1158543916716912	0.41408163265306125	0.10906896757955276	0.41408163265306125	0.09238675785220785	0.41408163265306125	0.08886507296959134	0.41408163265306125	0.09902069120034229	0.41408163265306125	0.10392432767573623	0.41408163265306125	0.10555951487055537	0.41408163265306125	0.10638930533140756	0.41408163265306125	0.10687773119141031	0.41408163265306125	0.10675578112579331	0.41408163265306125	0.10748099308866954	0.41408163265306125	0.10733393649632239	0.41408163265306125	0.10695257385590162
0.4342857142857143	0.11759728786901091	0.4342857142857143	0.11759660150692841	0.4342857142857143	0.117590569688932	0.4342857142857143	0.11758580193741075	0.4342857142857143	0.11757386147592053	0.4342857142857143	0.11755937844437836	0.4342857142857143	0.11752533291011658	0.4342857142857143	0.11747630551935084	0.4342857142857143	0.11737478544219371	0.4342857142857143	0.11713107447010762	0.4342857142857143	0.11652793316587062	0.4342857142857143	0.11432296547589138	0.4342857142857143	0.1024937274423916	0.4342857142857143	0.08686775090936072	0.4342857142857143	0.0912041681929161	0.4342857142857143	0.09931632322570316	0.4342857142857143	0.10334666043515284	0.4342857142857143	0.10548320157099411	0.4342857142857143	0.10592612246195843	0.4342857142857143	0.10660964873267742	0.4342857142857143	0.10674533915552664	0.4342857142857143	0.10650165751809926	0.4342857142857143	0.10717464816503253	0.4342857142857143	0.10697015896774109
0.45448979591836736	0.11756727141641343	0.45448979591836736	0.11756218391463269	0.45448979591836736	0.11756044575708902	0.45448979591836736	0.11754722213686952	0.45448979591836736	0.11753079554988877	0.45448979591836736	0.11750703635870685	0.45448979591836736	0.11746460743345033	0.45448979591836736	0.11738435471820552	0.45448979591836736	0.11721516801074139	0.45448979591836736	0.1168833674797567	0.45448979591836736	0.11587124523791781	0.45448979591836736	0.110087909808671	0.45448979591836736	0.0953075512027387	0.45448979591836736	0.08487943359767103	0.45448979591836736	0.09279727502256152	0.45448979591836736	0.10026212598206441	0.45448979591836736	0.10282426970314273	0.45448979591836736	0.10451701338399311	0.45448979591836736	0.10578786379103489	0.45448979591836736	0.10625103752062603	0.45448979591836736	0.10631342709274849	0.45448979591836736	0.10638438771697334	0.45448979591836736	0.10678245136670961	0.45448979591836736	0.10677635970396948
0.4746938775510204	0.11751934876683523	0.4746938775510204	0.11751694349568342	0.4746938775510204	0.11750617812144581	0.4746938775510204	0.11749610211927286	0.4746938775510204	0.1174690389656542	0.4746938775510204	0.11743297529525243	0.4746938775510204	0.1173671664477346	0.4746938775510204	0.1172392317423715	0.4746938775510204	0.11699357792309606	0.4746938775510204	0.11643952377546907	0.4746938775510204	0.11443401361671135	0.4746938775510204	0.10321578977837387	0.4746938775510204	0.0842384216401526	0.4746938775510204	0.08458961649470076	0.4746938775510204	0.09444420212248672	0.4746938775510204	0.10017950936669162	0.4746938775510204	0.10287601297250015	0.4746938775510204	0.10445569106944963	0.4746938775510204	0.1051305821220121	0.4746938775510204	0.1059285521733212	0.4746938775510204	0.10569807109231544	0.4746938775510204	0.10599942428711151	0.4746938775510204	0.10652575515377449	0.4746938775510204	0.10619200979590449
0.49489795918367346	0.11745268889446636	0.49489795918367346	0.11744129748504084	0.49489795918367346	0.11742727934376884	0.49489795918367346	0.11740656643313707	0.49489795918367346	0.11737190821043031	0.49489795918367346	0.11732676540921838	0.49489795918367346	0.1172120224198383	0.49489795918367346	0.11702065153261676	0.49489795918367346	0.11662478250567132	0.49489795918367346	0.11543949380765473	0.49489795918367346	0.10957435538417348	0.49489795918367346	0.09573029723440174	0.49489795918367346	0.07795988063490944	0.49489795918367346	0.08604809324938256	0.49489795918367346	0.09523451650376669	0.49489795918367346	0.09932663057246671	0.49489795918367346	0.10147644562471503	0.49489795918367346	0.10334815995364066	0.49489795918367346	0.1038853910549199	0.49489795918367346	0.1044454032530604	0.49489795918367346	0.10510479541522755	0.49489795918367346	0.10569764836305062	0.49489795918367346	0.10567310034123878	0.49489795918367346	0.10616326344403582
0.5151020408163265	0.1173418225403684	0.5151020408163265	0.11732122561666436	0.5151020408163265	0.11729981868087347	0.5151020408163265	0.11727257736528107	0.5151020408163265	0.11722246548644644	0.5151020408163265	0.11712676523518262	0.5151020408163265	0.11694987720104022	0.5151020408163265	0.11665737941438747	0.5151020408163265	0.11450794292289401	0.5151020408163265	0.1133095461557001	0.5151020408163265	0.10327881647096426	0.5151020408163265	0.08281000170941766	0.5151020408163265	0.07715205218471055	0.5151020408163265	0.08756108234867765	0.5151020408163265	0.09460196650174324	0.5151020408163265	0.09829914725256961	0.5151020408163265	0.10135685899339741	0.5151020408163265	0.10178459974331266	0.5151020408163265	0.10292850733323311	0.5151020408163265	0.10387119468008865	0.5151020408163265	0.10457983159338335	0.5151020408163265	0.10488339197482033	0.5151020408163265	0.1055337409270396	0.5151020408163265	0.10518868830212214
0.5353061224489796	0.11715315197870269	0.5353061224489796	0.11713510122511095	0.5353061224489796	0.1171068705593985	0.5353061224489796	0.11702460534451453	0.5353061224489796	0.11696175261251784	0.5353061224489796	0.11683136468704203	0.5353061224489796	0.11650433260046056	0.5353061224489796	0.11604270860809496	0.5353061224489796	0.11239274937387422	0.5353061224489796	0.10352463250814303	0.5353061224489796	0.08939315230625555	0.5353061224489796	0.06981612348275756	0.5353061224489796	0.07609145939711681	0.5353061224489796	0.08637781958499369	0.5353061224489796	0.0923984687430327	0.5353061224489796	0.09653197963633497	0.5353061224489796	0.09926601856078976	0.5353061224489796	0.10045916324262638	0.5353061224489796	0.10193589995810004	0.5353061224489796	0.1028788198363979	0.5353061224489796	0.10413315133757373	0.5353061224489796	0.10412128156777523	0.5353061224489796	0.10463276733729954	0.5353061224489796	0.10533537869469245
0.5555102040816327	0.11687096999709146	0.5555102040816327	0.1168156944951173	0.5555102040816327	0.11674651672684211	0.5555102040816327	0.11664447291984203	0.5555102040816327	0.11648002389323275	0.5555102040816327	0.11613014709371283	0.5555102040816327	0.11574812890482378	0.5555102040816327	0.11458139711902249	0.5555102040816327	0.10632467111256072	0.5555102040816327	0.09076447314968561	0.5555102040816327	0.061507932415844624	0.5555102040816327	0.052702946795999295	0.5555102040816327	0.07165182203677645	0.5555102040816327	0.08249733459343933	0.5555102040816327	0.08898303852014477	0.5555102040816327	0.09280448678520337	0.5555102040816327	0.09637189749309305	0.5555102040816327	0.09885326468157629	0.5555102040816327	0.1004666265906734	0.5555102040816327	0.10155299735888645	0.5555102040816327	0.10232576115262026	0.5555102040816327	0.10339002370465289	0.5555102040816327	0.1038678273964393	0.5555102040816327	0.10479038161939402
0.5757142857142857	0.11626773301360516	0.5757142857142857	0.11620180537254565	0.5757142857142857	0.11609518513523476	0.5757142857142857	0.11581996401626415	0.5757142857142857	0.11541917412495473	0.5757142857142857	0.11481768717350815	0.5757142857142857	0.1138577915619875	0.5757142857142857	0.10875673492058013	0.5757142857142857	0.07282480753380804	0.5757142857142857	0.010065598554882538	0.5757142857142857	-0.0075427882441254646	0.5757142857142857	0.022877252800427073	0.5757142857142857	0.0525693629599675	0.5757142857142857	0.06746376680057364	0.5757142857142857	0.08033409550343862	0.5757142857142857	0.0868800861194865	0.5757142857142857	0.09132135321177826	0.5757142857142857	0.09455719614880598	0.5757142857142857	0.09782300434408364	0.5757142857142857	0.09923050596703709	0.5757142857142857	0.10062023680036924	0.5757142857142857	0.10250924148344143	0.5757142857142857	0.10275376776231604	0.5757142857142857	0.10395132142711228
0.5959183673469388	0.11497979760194099	0.5959183673469388	0.11482613674313413	0.5959183673469388	0.11400268950938797	0.5959183673469388	0.11349560650571344	0.5959183673469388	0.10438040021006634	0.5959183673469388	0.09456018601616334	0.5959183673469388	-0.011286581760037606	0.5959183673469388	-0.6974158456006274	0.5959183673469388	-1.0365062607876365	0.5959183673469388	-0.7666798796250396	0.5959183673469388	-0.4064420011356924	0.5959183673469388	-0.16799146691600586	0.5959183673469388	-0.039965782881498546	0.5959183673469388	0.025719637495252856	0.5959183673469388	0.06095903976631645	0.5959183673469388	0.07355084185503158	0.5959183673469388	0.08447821983976134	0.5959183673469388	0.08914108857096759	0.5959183673469388	0.09330485113026132	0.5959183673469388	0.09651024275774922	0.5959183673469388	0.09875752404580007	0.5959183673469388	0.10060262375725781	0.5959183673469388	0.10144518649972512	0.5959183673469388	0.10279299913879336
0.6161224489795918	0.11021132494705432	0.6161224489795918	0.06350483667688533	0.6161224489795918	-0.26910215561312545	0.6161224489795918	-0.6512773354181347	0.6161224489795918	-2.7655615464511345	0.6161224489795918	-3.334196536357318	0.6161224489795918	-2.14464771811409	0.6161224489795918	-0.8009725592304877	0.6161224489795918	-0.844321414715715	0.6161224489795918	-0.6291857134699741	0.6161224489795918	-0.5814535306554267	0.6161224489795918	-0.4705803566282145	0.6161224489795918	-0.2941752895699463	0.6161224489795918	-0.14378052761595272	0.6161224489795918	-0.003898117355980446	0.6161224489795918	0.044246814174124904	0.6161224489795918	0.06835123250964525	0.6161224489795918	0.0803025350079285	0.6161224489795918	0.0878152120115816	0.6161224489795918	0.09280339121350634	0.6161224489795918	0.09570407175527906	0.6161224489795918	0.09857705905986225	0.6161224489795918	0.09970905008914754	0.6161224489795918	0.1016082964030387
